edb,disc_yr,sub_category,peak,capacity,status
Vector Lines,2019,Lichfield,17.6,20,NonExempt
Vector Lines,2019,Liverpool,33.7,48,NonExempt
Vector Lines,2019,Liverpool 22kV,99.9,140,NonExempt
Vector Lines,2019,Mangere Central,29.1,24,NonExempt
Vector Lines,2019,Mangere East,31.5,24,NonExempt
Vector Lines,2019,Mangere West,25.2,30,NonExempt
Vector Lines,2019,Manly,20.3,14,NonExempt
Vector Lines,2019,Manukau,31.5,48,NonExempt
Vector Lines,2019,Manurewa,50.6,48,NonExempt
Vector Lines,2019,Maraetai,8.7,18,NonExempt
Vector Lines,2019,McKinnon,17.2,23.8,NonExempt
Vector Lines,2019,McNab,42.3,48,NonExempt
Vector Lines,2019,Mcleod Road,10.9,0,NonExempt
Vector Lines,2019,Milford,7.8,0,NonExempt
Vector Lines,2019,Mt Albert,7.2,0,NonExempt
Vector Lines,2019,Mt Wellington,19.5,24,NonExempt
Vector Lines,2019,New Lynn,13.8,14,NonExempt
Vector Lines,2019,Newmarket,33.1,48,NonExempt
Vector Lines,2019,Newton,22.9,18.9,NonExempt
Vector Lines,2019,Ngataringa Bay,7.2,0,NonExempt
Vector Lines,2019,Northcote,8.7,0,NonExempt
Vector Lines,2019,Onehunga,14.8,14.7,NonExempt
Vector Lines,2019,Orakei,21.4,21.6,NonExempt
Vector Lines,2019,Oratia,5.5,0,NonExempt
Vector Lines,2019,Orewa,17.8,15.2,NonExempt
Vector Lines,2019,Otara,28.3,36,NonExempt
Vector Lines,2019,Pacific Steel,19.5,44,NonExempt
Vector Lines,2019,Pakuranga,23.4,24,NonExempt
Vector Lines,2019,Papakura,27.6,23.4,NonExempt
Vector Lines,2019,Parnell,10.2,14.4,NonExempt
Vector Lines,2019,Ponsonby,15.7,14.4,NonExempt
Vector Lines,2019,Quay,22.1,24,NonExempt
Vector Lines,2019,Quay 22kV,43.2,60,NonExempt
Vector Lines,2019,Ranui,13.8,0,NonExempt
Vector Lines,2019,Remuera,27.2,24,NonExempt
Vector Lines,2019,Riverhead,11.8,9,NonExempt
Vector Lines,2019,Rockfield,21.5,24,NonExempt
Vector Lines,2019,Rosebank,22.6,21.6,NonExempt
Vector Lines,2019,Rosedale,14.9,0,NonExempt
Vector Lines,2019,Sabulite Road,21.9,14,NonExempt
Vector Lines,2019,Sandringham,22.8,24,NonExempt
Vector Lines,2019,Simpson Road,5.7,0,NonExempt
Vector Lines,2019,Snells Beach,7.9,0,NonExempt
Vector Lines,2019,South Howick,30,24,NonExempt
Vector Lines,2019,Spur Road,12.6,0,NonExempt
Vector Lines,2019,St Heliers,23.3,21,NonExempt
Vector Lines,2019,St Johns,20.3,24,NonExempt
Vector Lines,2019,Sunset Road,16.5,14,NonExempt
Vector Lines,2019,Swanson,12.3,0,NonExempt
Vector Lines,2019,Sylvia Park,22.5,24,NonExempt
Vector Lines,2019,Takanini,18.3,18,NonExempt
Vector Lines,2019,Takapuna,9.3,0,NonExempt
Vector Lines,2019,Te Atatu,22,14,NonExempt
Vector Lines,2019,Te Papapa,20.9,24,NonExempt
Vector Lines,2019,Torbay,8.7,0,NonExempt
Vector Lines,2019,Triangle Road,14.9,12,NonExempt
Vector Lines,2019,Victoria,22.4,22,NonExempt
Vector Lines,2019,Waiake,8.7,0,NonExempt
Vector Lines,2019,Waiheke,11.4,15,NonExempt
Vector Lines,2019,Waikaukau,8.5,0,NonExempt
Vector Lines,2019,Waimauku,11.1,0,NonExempt
Vector Lines,2019,Wairau Road,19.9,16,NonExempt
Vector Lines,2019,Warkworth,20.2,18,NonExempt
Vector Lines,2019,Wellsford,8.4,9,NonExempt
Vector Lines,2019,Westfield,25,24,NonExempt
Vector Lines,2019,Westgate,10.9,24,NonExempt
Vector Lines,2019,White Swan,29.7,32.2,NonExempt
Vector Lines,2019,Wiri,42.3,42.5,NonExempt
Vector Lines,2019,Woodford,10,0,NonExempt
Vector Lines,2020,Atkinson Road,19.2,21.4,NonExempt
Vector Lines,2020,Auckland Airport,18,25,NonExempt
Vector Lines,2020,Avondale,25.6,24,NonExempt
Vector Lines,2020,Bairds,23.2,24,NonExempt
Vector Lines,2020,Balmain,8.7,0,NonExempt
Vector Lines,2020,Balmoral,13.6,24,NonExempt
Vector Lines,2020,Belmont,13.9,14,NonExempt
Vector Lines,2020,Birkdale,22.9,24,NonExempt
Vector Lines,2020,Brickworks,10.2,0,NonExempt
Vector Lines,2020,Browns Bay,16.6,16,NonExempt
Vector Lines,2020,Bush Road,25,23.8,NonExempt
Vector Lines,2020,Carbine,14.2,23.7,NonExempt
Vector Lines,2020,Chevalier,18.4,18.9,NonExempt
Vector Lines,2020,Clendon,19,24,NonExempt
Vector Lines,2020,Clevedon,2.5,0,NonExempt
Vector Lines,2020,Coatesville,10.7,0,NonExempt
Vector Lines,2020,Drive,21.6,24,NonExempt
Vector Lines,2020,East Coast Road,15.9,0,NonExempt
Vector Lines,2020,East Tamaki,14.8,24,NonExempt
Vector Lines,2020,Flatbush,11.6,24,NonExempt
Vector Lines,2020,Forrest Hill,16.8,20,NonExempt
Vector Lines,2020,Freemans Bay,17.9,21.6,NonExempt
Vector Lines,2020,Glen Innes,11.8,13.4,NonExempt
Vector Lines,2020,Greenhithe,11.6,0,NonExempt
Vector Lines,2020,Greenmount,36,48,NonExempt
Vector Lines,2020,Gulf Harbour,8.5,0,NonExempt
Vector Lines,2020,Hans,23.5,23.8,NonExempt
Vector Lines,2020,Hauraki,9.2,0,NonExempt
Vector Lines,2020,Helensville,14.7,9,NonExempt
Vector Lines,2020,Henderson Valley,17.3,15.2,NonExempt
Vector Lines,2020,Highbrook,8.8,23.4,NonExempt
Vector Lines,2020,Highbury,14,0,NonExempt
Vector Lines,2020,Hillcrest,22.1,23.8,NonExempt
Vector Lines,2020,Hillsborough,14.5,23.6,NonExempt
Vector Lines,2020,Hobson 110/11kV,13,25,NonExempt
Vector Lines,2020,Hobson 22/11kV,17.1,18,NonExempt
Vector Lines,2020,Hobson 22kV,49.6,40,NonExempt
Vector Lines,2020,Hobsonville,19.8,15.2,NonExempt
Vector Lines,2020,Hobsonville Point,0,24,NonExempt
Vector Lines,2020,Howick,34,48,NonExempt
Vector Lines,2020,James Street,14.8,15.2,NonExempt
Vector Lines,2020,Keeling Road,9.6,0,NonExempt
Vector Lines,2020,Kingsland,23.8,24,NonExempt
Vector Lines,2020,Laingholm,8.6,9,NonExempt
Vector Lines,2020,Lichfield,16.5,20,NonExempt
Vector Lines,2020,Liverpool,28.1,48,NonExempt
Vector Lines,2020,Liverpool 22kV,80.6,135,NonExempt
Vector Lines,2020,Mangere Central,33.4,24,NonExempt
Vector Lines,2020,Mangere East,25,24,NonExempt
Vector Lines,2020,Mangere West,22,30,NonExempt
Vector Lines,2020,Manly,19.2,14,NonExempt
Vector Lines,2020,Manukau,27,48,NonExempt
Vector Lines,2020,Manurewa,45,48,NonExempt
Vector Lines,2020,Maraetai,7.8,18,NonExempt
Vector Lines,2020,McKinnon,19.3,23.8,NonExempt
Vector Lines,2020,McNab,39.7,48,NonExempt
Vector Lines,2020,Mcleod Road,10.3,0,NonExempt
Vector Lines,2020,Milford,8.1,0,NonExempt
Vector Lines,2020,Mt Albert,6.4,0,NonExempt
Vector Lines,2020,Mt Wellington,16.3,24,NonExempt
Vector Lines,2020,New Lynn,13.9,14,NonExempt
Vector Lines,2020,Newmarket,37.4,48,NonExempt
Vector Lines,2020,Newton,19.6,18.9,NonExempt
Vector Lines,2020,Ngataringa Bay,7.5,0,NonExempt
Vector Lines,2020,Northcote,6.6,0,NonExempt
Vector Lines,2020,Onehunga,14.3,14.7,NonExempt
Vector Lines,2020,Orakei,20,21.6,NonExempt
Vector Lines,2020,Oratia,5.3,0,NonExempt
Vector Lines,2020,Orewa,18.1,15.2,NonExempt
Vector Lines,2020,Otara,29.9,36,NonExempt
Vector Lines,2020,Pacific Steel,23.5,42,NonExempt
Vector Lines,2020,Pakuranga,20,24,NonExempt
Vector Lines,2020,Papakura,25,23.4,NonExempt
Vector Lines,2020,Parnell,9.5,18,NonExempt
Vector Lines,2020,Ponsonby,13.9,14.4,NonExempt
Vector Lines,2020,Quay,20.6,24,NonExempt
Vector Lines,2020,Quay 22kV,34.4,60,NonExempt
Vector Lines,2020,Ranui,12.9,0,NonExempt
Vector Lines,2020,Remuera,26.7,24,NonExempt
Vector Lines,2020,Riverhead,11.5,9,NonExempt
Vector Lines,2020,Rockfield,22.4,24,NonExempt
Vector Lines,2020,Rosebank,21.6,21.6,NonExempt
Vector Lines,2020,Rosedale,13.6,24,NonExempt
Vector Lines,2020,Sabulite Road,21.1,14,NonExempt
Vector Lines,2020,Sandringham,21.2,24,NonExempt
Vector Lines,2020,Simpson Road,5.8,0,NonExempt
Vector Lines,2020,Snells Beach,7.1,0,NonExempt
Vector Lines,2020,South Howick,25,24,NonExempt
Vector Lines,2020,Spur Road,11.8,0,NonExempt
Vector Lines,2020,St Heliers,19.2,21,NonExempt
Vector Lines,2020,St Johns,17.7,24,NonExempt
Vector Lines,2020,Sunset Road,15.9,14,NonExempt
Vector Lines,2020,Swanson,10.9,0,NonExempt
Vector Lines,2020,Sylvia Park,17.2,24,NonExempt
Vector Lines,2020,Takanini,18,18,NonExempt
Vector Lines,2020,Takapuna,9.5,0,NonExempt
Vector Lines,2020,Te Atatu,21.9,14,NonExempt
Vector Lines,2020,Te Papapa,20.7,24,NonExempt
Vector Lines,2020,Torbay,9,0,NonExempt
Vector Lines,2020,Triangle Road,14.7,12,NonExempt
Vector Lines,2020,Victoria,20.2,22,NonExempt
Vector Lines,2020,Waiake,8.9,0,NonExempt
Vector Lines,2020,Waiheke,10,15,NonExempt
Vector Lines,2020,Waikaukau,7.5,0,NonExempt
Vector Lines,2020,Waimauku,10.7,0,NonExempt
Vector Lines,2020,Wairau Road,19.3,16,NonExempt
Vector Lines,2020,Warkworth,20,18,NonExempt
Vector Lines,2020,Wellsford,8.5,9,NonExempt
Vector Lines,2020,Westfield,24.7,24,NonExempt
Vector Lines,2020,Westgate,4.4,24,NonExempt
Vector Lines,2020,White Swan,27.2,32.2,NonExempt
Vector Lines,2020,Wiri,42,48,NonExempt
Vector Lines,2020,Woodford,9.1,0,NonExempt
Vector Lines,2021,Atkinson Road,18.6,21.4,NonExempt
Vector Lines,2021,Auckland Airport,18,25,NonExempt
Vector Lines,2021,Avondale,29.2,24,NonExempt
Vector Lines,2021,Bairds,23.2,24,NonExempt
Vector Lines,2021,Balmain,8.5,0,NonExempt
Vector Lines,2021,Balmoral,15.7,24,NonExempt
Vector Lines,2021,Belmont,13.1,14,NonExempt
Vector Lines,2021,Birkdale,22.9,24,NonExempt
Vector Lines,2021,Brickworks,9.1,0,NonExempt
Vector Lines,2021,Browns Bay,16.5,16,NonExempt
Vector Lines,2021,Bush Road,23.6,22.6,NonExempt
Vector Lines,2021,Carbine,15.2,21.5,NonExempt
Vector Lines,2021,Chevalier,22,18.9,NonExempt
Vector Lines,2021,Clendon,19,24,NonExempt
Vector Lines,2021,Clevedon,2.5,0,NonExempt
Vector Lines,2021,Coatesville,10.9,0,NonExempt
Vector Lines,2021,Drive,28.3,24,NonExempt
Vector Lines,2021,East Coast Road,15.6,0,NonExempt
Vector Lines,2021,East Tamaki,14.8,24,NonExempt
Vector Lines,2021,Flatbush,11.6,24,NonExempt
Vector Lines,2021,Forrest Hill,17.1,16,NonExempt
Vector Lines,2021,Freemans Bay,18.5,21.6,NonExempt
Vector Lines,2021,Glen Innes,12.2,24,NonExempt
Vector Lines,2021,Greenhithe,11,0,NonExempt
Vector Lines,2021,Greenmount,36,48,NonExempt
Vector Lines,2021,Gulf Harbour,9.1,0,NonExempt
Vector Lines,2021,Hans,23.5,23.8,NonExempt
Vector Lines,2021,Hauraki,9.4,0,NonExempt
Vector Lines,2021,Helensville,15.5,9,NonExempt
Vector Lines,2021,Henderson Valley,16.1,16,NonExempt
Vector Lines,2021,Highbrook,8.8,23.4,NonExempt
Vector Lines,2021,Highbury,12.8,0,NonExempt
Vector Lines,2021,Hillcrest,21,24,NonExempt
Vector Lines,2021,Hillsborough,16.7,23.6,NonExempt
Vector Lines,2021,Hobson 110/11kV,15.3,25,NonExempt
Vector Lines,2021,Hobson 22/11kV,14.4,18,NonExempt
Vector Lines,2021,Hobson 22kV,48.2,80,NonExempt
Vector Lines,2021,Hobsonville,12.2,16,NonExempt
Vector Lines,2021,Hobsonville Point,12.8,0,NonExempt
Vector Lines,2021,Howick,34,48,NonExempt
Vector Lines,2021,James Street,12.6,16,NonExempt
Vector Lines,2021,Kaukapakapa,4.4,0,NonExempt
Vector Lines,2021,Keeling Road,15,0,NonExempt
Vector Lines,2021,Kingsland,25.3,24,NonExempt
Vector Lines,2021,Laingholm,9.3,9,NonExempt
Vector Lines,2021,Lichfield,16.5,20,NonExempt
Vector Lines,2021,Liverpool,26.3,48,NonExempt
Vector Lines,2021,Liverpool 22kV,85.7,100,NonExempt
Vector Lines,2021,Mangere Central,33.4,48,NonExempt
Vector Lines,2021,Mangere East,25,24,NonExempt
Vector Lines,2021,Mangere West,22,30,NonExempt
Vector Lines,2021,Manly,19.8,14,NonExempt
Vector Lines,2021,Manukau,27,48,NonExempt
Vector Lines,2021,Manurewa,45,48,NonExempt
Vector Lines,2021,Maraetai,7.8,18,NonExempt
Vector Lines,2021,McKinnon,17.7,24,NonExempt
Vector Lines,2021,McNab,43.3,48,NonExempt
Vector Lines,2021,Mcleod Road,9.9,0,NonExempt
Vector Lines,2021,Milford,7.2,0,NonExempt
Vector Lines,2021,Mt Albert,8.1,0,NonExempt
Vector Lines,2021,Mt Wellington,19.2,24,NonExempt
Vector Lines,2021,New Lynn,13.6,14,NonExempt
Vector Lines,2021,Newmarket,39.6,46,NonExempt
Vector Lines,2021,Newton,22,18.9,NonExempt
Vector Lines,2021,Ngataringa Bay,7.6,0,NonExempt
Vector Lines,2021,Northcote,5.9,0,NonExempt
Vector Lines,2021,Onehunga,16,14.7,NonExempt
Vector Lines,2021,Orakei,26.3,21.6,NonExempt
Vector Lines,2021,Oratia,5.4,0,NonExempt
Vector Lines,2021,Orewa,17.6,22.3,NonExempt
Vector Lines,2021,Otara,29.9,36,NonExempt
Vector Lines,2021,Pacific Steel,23.5,42,NonExempt
Vector Lines,2021,Pakuranga,20,24,NonExempt
Vector Lines,2021,Papakura,25,23.4,NonExempt
Vector Lines,2021,Parnell,11.8,18,NonExempt
Vector Lines,2021,Ponsonby,15.3,14.4,NonExempt
Vector Lines,2021,Quay,20.8,24,NonExempt
Vector Lines,2021,Quay 22kV,41.8,60,NonExempt
Vector Lines,2021,Ranui,11.1,0,NonExempt
Vector Lines,2021,Red Beach,21.2,22.8,NonExempt
Vector Lines,2021,Remuera,27.4,24,NonExempt
Vector Lines,2021,Riverhead,12,9,NonExempt
Vector Lines,2021,Rockfield,21.4,24,NonExempt
Vector Lines,2021,Rosebank,21.6,21.6,NonExempt
Vector Lines,2021,Rosedale,13.9,24,NonExempt
Vector Lines,2021,Sabulite Road,22,14,NonExempt
Vector Lines,2021,Sandringham,23.6,24,NonExempt
Vector Lines,2021,Simpson Road,5.5,0,NonExempt
Vector Lines,2021,Snells Beach,7.8,0,NonExempt
Vector Lines,2021,South Howick,25,18,NonExempt
Vector Lines,2021,Spur Road,12.7,0,NonExempt
Vector Lines,2021,St Heliers,21.8,21,NonExempt
Vector Lines,2021,St Johns,17.8,24,NonExempt
Vector Lines,2021,Sunset Road,15.5,14,NonExempt
Vector Lines,2021,Swanson,11.7,0,NonExempt
Vector Lines,2021,Sylvia Park,18.1,24,NonExempt
Vector Lines,2021,Takanini,18,18,NonExempt
Vector Lines,2021,Takapuna,8.2,0,NonExempt
Vector Lines,2021,Te Atatu,22.4,14,NonExempt
Vector Lines,2021,Te Papapa,23.9,22.5,NonExempt
Vector Lines,2021,Torbay,10.3,0,NonExempt
Vector Lines,2021,Triangle Road,16.1,12,NonExempt
Vector Lines,2021,Victoria,23,22,NonExempt
Vector Lines,2021,Waiake,8.6,0,NonExempt
Vector Lines,2021,Waiheke,10,15,NonExempt
Vector Lines,2021,Waikaukau,7.4,0,NonExempt
Vector Lines,2021,Waimauku,11.9,0,NonExempt
Vector Lines,2021,Wairau Road,17.1,16,NonExempt
Vector Lines,2021,Warkworth,21.7,18,NonExempt
Vector Lines,2021,Wellsford,8.1,9,NonExempt
Vector Lines,2021,Westfield,27.2,24,NonExempt
Vector Lines,2021,Westgate,9.8,24,NonExempt
Vector Lines,2021,White Swan,29.2,32.2,NonExempt
Vector Lines,2021,Wiri,42,48,NonExempt
Vector Lines,2021,Woodford,8.4,0,NonExempt
Vector Lines,2022,Atkinson Road,19.6,21.4,NonExempt
Vector Lines,2022,Auckland Airport,13.4,25,NonExempt
Vector Lines,2022,Avondale,28.7,24,NonExempt
Vector Lines,2022,Bairds,23.6,24,NonExempt
Vector Lines,2022,Balmain,8.8,0,NonExempt
Vector Lines,2022,Balmoral,14.7,24,NonExempt
Vector Lines,2022,Belmont,15,14,NonExempt
Vector Lines,2022,Birkdale,22.8,24,NonExempt
Vector Lines,2022,Brickworks,9.2,0,NonExempt
Vector Lines,2022,Browns Bay,17.3,16,NonExempt
Vector Lines,2022,Bush Road,22.7,23.8,NonExempt
Vector Lines,2022,Carbine,13.4,21.5,NonExempt
Vector Lines,2022,Chevalier,21.8,18.9,NonExempt
Vector Lines,2022,Clendon,21.4,24,NonExempt
Vector Lines,2022,Clevedon,1.7,0,NonExempt
Vector Lines,2022,Coatesville,11.5,0,NonExempt
Vector Lines,2022,Drive,24.2,24,NonExempt
Vector Lines,2022,East Coast Road,16.3,0,NonExempt
Vector Lines,2022,East Tamaki,15.4,24,NonExempt
Vector Lines,2022,Flatbush,20.9,24,NonExempt
Vector Lines,2022,Forrest Hill,17.5,16,NonExempt
Vector Lines,2022,Freemans Bay,17.1,21.6,NonExempt
Vector Lines,2022,Glen Innes,11.9,24,NonExempt
Vector Lines,2022,Greenhithe,12.5,0,NonExempt
Vector Lines,2022,Greenmount,40.9,48,NonExempt
Vector Lines,2022,Gulf Harbour,9.4,0,NonExempt
Vector Lines,2022,Hans,23.9,23.8,NonExempt
Vector Lines,2022,Hauraki,5.7,0,NonExempt
Vector Lines,2022,Helensville,12.7,9,NonExempt
Vector Lines,2022,Henderson Valley,16.6,15.2,NonExempt
Vector Lines,2022,Highbrook,9.6,21.2,NonExempt
Vector Lines,2022,Highbury,13.8,0,NonExempt
Vector Lines,2022,Hillcrest,21,23.8,NonExempt
Vector Lines,2022,Hillsborough,16.6,23.6,NonExempt
Vector Lines,2022,Hobson 110/11kV,11.8,55,NonExempt
Vector Lines,2022,Hobson 22/11kV,14.9,68,NonExempt
Vector Lines,2022,Hobson 22kV,48.3,140,NonExempt
Vector Lines,2022,Hobsonville,13.1,15.2,NonExempt
Vector Lines,2022,Hobsonville Point,14.9,20,NonExempt
Vector Lines,2022,Howick,41,48,NonExempt
Vector Lines,2022,James Street,19.8,15.2,NonExempt
Vector Lines,2022,Kaukapakapa,4.1,0,NonExempt
Vector Lines,2022,Keeling Road,16.5,20,NonExempt
Vector Lines,2022,Kingsland,24.2,24,NonExempt
Vector Lines,2022,Laingholm,9.2,9,NonExempt
Vector Lines,2022,Lichfield,16,20,NonExempt
Vector Lines,2022,Liverpool,24.1,48,NonExempt
Vector Lines,2022,Liverpool 22kV,76,247,NonExempt
Vector Lines,2022,Mangere Central,32.5,48,NonExempt
Vector Lines,2022,Mangere East,26.4,24,NonExempt
Vector Lines,2022,Mangere West,19,30,NonExempt
Vector Lines,2022,Manly,20.6,14,NonExempt
Vector Lines,2022,Manukau,31,48,NonExempt
Vector Lines,2022,Manurewa,41.4,48,NonExempt
Vector Lines,2022,Maraetai,9.4,18,NonExempt
Vector Lines,2022,McKinnon,18.5,23.8,NonExempt
Vector Lines,2022,McNab,37.7,48,NonExempt
Vector Lines,2022,Mcleod Road,9.7,0,NonExempt
Vector Lines,2022,Milford,7.2,0,NonExempt
Vector Lines,2022,Mt Albert,7.3,0,NonExempt
Vector Lines,2022,Mt Wellington,15.7,24,NonExempt
Vector Lines,2022,New Lynn,14.3,14,NonExempt
Vector Lines,2022,Newmarket,38.5,48,NonExempt
Vector Lines,2022,Newton,19.2,18.9,NonExempt
Vector Lines,2022,Ngataringa Bay,8.7,0,NonExempt
Vector Lines,2022,Northcote,6.4,0,NonExempt
Vector Lines,2022,Onehunga,14.6,14.7,NonExempt
Vector Lines,2022,Orakei,22,21.6,NonExempt
Vector Lines,2022,Oratia,5.5,0,NonExempt
Vector Lines,2022,Orewa,20.6,22.3,NonExempt
Vector Lines,2022,Otara,27.3,36,NonExempt
Vector Lines,2022,Pacific Steel,19.1,44,NonExempt
Vector Lines,2022,Pakuranga,22.1,24,NonExempt
Vector Lines,2022,Papakura,27.4,23.4,NonExempt
Vector Lines,2022,Parnell,13,18,NonExempt
Vector Lines,2022,Ponsonby,15.9,14.4,NonExempt
Vector Lines,2022,Quay,18,24,NonExempt
Vector Lines,2022,Quay 22kV,41.5,120,NonExempt
Vector Lines,2022,Ranui,15.2,0,NonExempt
Vector Lines,2022,Red Beach,19.4,22.8,NonExempt
Vector Lines,2022,Remuera,26.7,24,NonExempt
Vector Lines,2022,Riverhead,12.9,9,NonExempt
Vector Lines,2022,Rockfield,21.3,24,NonExempt
Vector Lines,2022,Rosebank,21.6,21.6,NonExempt
Vector Lines,2022,Rosedale,13.7,24,NonExempt
Vector Lines,2022,Sabulite Road,22,14,NonExempt
Vector Lines,2022,Sandringham,21.4,24,NonExempt
Vector Lines,2022,Simpson Road,5.3,0,NonExempt
Vector Lines,2022,Snells Beach,7.5,0,NonExempt
Vector Lines,2022,South Howick,23.8,18,NonExempt
Vector Lines,2022,Spur Road,14,0,NonExempt
Vector Lines,2022,St Heliers,22,21,NonExempt
Vector Lines,2022,St Johns,21.4,24,NonExempt
Vector Lines,2022,Sunset Road,15.4,14,NonExempt
Vector Lines,2022,Swanson,12.2,0,NonExempt
Vector Lines,2022,Sylvia Park,16.1,24,NonExempt
Vector Lines,2022,Takanini,19.6,18,NonExempt
Vector Lines,2022,Takapuna,8.7,0,NonExempt
Vector Lines,2022,Te Atatu,23,14,NonExempt
Vector Lines,2022,Te Papapa,20.7,24,NonExempt
Vector Lines,2022,Torbay,9.3,0,NonExempt
Vector Lines,2022,Triangle Road,15.4,12,NonExempt
Vector Lines,2022,Victoria,15.7,22,NonExempt
Vector Lines,2022,Waiake,9.1,0,NonExempt
Vector Lines,2022,Waiheke,12.6,15,NonExempt
Vector Lines,2022,Waikaukau,8.8,0,NonExempt
Vector Lines,2022,Waimauku,12.4,0,NonExempt
Vector Lines,2022,Wairau Road,19.1,16,NonExempt
Vector Lines,2022,Warkworth,22.7,18,NonExempt
Vector Lines,2022,Wellsford,8.8,9,NonExempt
Vector Lines,2022,Westfield,23.9,24,NonExempt
Vector Lines,2022,Westgate,10.7,24,NonExempt
Vector Lines,2022,White Swan,28.8,32.2,NonExempt
Vector Lines,2022,Wiri,42.5,42.5,NonExempt
Vector Lines,2022,Woodford,9,0,NonExempt
Vector Lines,2023,Atkinson Road,18.1,21.4,NonExempt
Vector Lines,2023,Auckland Airport,13.4,25,NonExempt
Vector Lines,2023,Avondale,28.7,24,NonExempt
Vector Lines,2023,Bairds,23.6,24,NonExempt
Vector Lines,2023,Balmain,8.8,0,NonExempt
Vector Lines,2023,Balmoral,14.7,24,NonExempt
Vector Lines,2023,Belmont,13.6,14,NonExempt
Vector Lines,2023,Birkdale,22.3,24,NonExempt
Vector Lines,2023,Brickworks,11.4,0,NonExempt
Vector Lines,2023,Browns Bay,15.7,16,NonExempt
Vector Lines,2023,Bush Road,22.1,22.6,NonExempt
Vector Lines,2023,Carbine,13.4,21.5,NonExempt
Vector Lines,2023,Chevalier,21.8,18.9,NonExempt
Vector Lines,2023,Clendon,21.4,24,NonExempt
Vector Lines,2023,Clevedon,1.7,0,NonExempt
Vector Lines,2023,Coatesville,10.9,0,NonExempt
Vector Lines,2023,Drive,24.2,24,NonExempt
Vector Lines,2023,East Coast Road,18.4,0,NonExempt
Vector Lines,2023,East Tamaki,15.4,24,NonExempt
Vector Lines,2023,Flatbush,20.9,24,NonExempt
Vector Lines,2023,Forrest Hill,16.1,16,NonExempt
Vector Lines,2023,Freemans Bay,17.1,21.6,NonExempt
Vector Lines,2023,Glen Innes,11.9,24,NonExempt
Vector Lines,2023,Greenhithe,11,0,NonExempt
Vector Lines,2023,Greenmount,40.9,48,NonExempt
Vector Lines,2023,Gulf Harbour,9.1,0,NonExempt
Vector Lines,2023,Hans,23.9,23.8,NonExempt
Vector Lines,2023,Hauraki,5.5,0,NonExempt
Vector Lines,2023,Helensville,11.2,9,NonExempt
Vector Lines,2023,Henderson Valley,16.1,15.2,NonExempt
Vector Lines,2023,Highbrook,9.6,21.2,NonExempt
Vector Lines,2023,Highbury,13.1,0,NonExempt
Vector Lines,2023,Hillcrest,24.9,23.8,NonExempt
Vector Lines,2023,Hillsborough,16.6,23.6,NonExempt
Vector Lines,2023,Hobson 110/11kV,11.8,55,NonExempt
Vector Lines,2023,Hobson 22/11kV,14.9,68,NonExempt
Vector Lines,2023,Hobson 22kV,48.3,140,NonExempt
Vector Lines,2023,Hobsonville,14.9,15.2,NonExempt
Vector Lines,2023,Hobsonville Point,16.2,20,NonExempt
Vector Lines,2023,Howick,41,48,NonExempt
Vector Lines,2023,James Street,18.8,15.2,NonExempt
Vector Lines,2023,Kaukapakapa,6,0,NonExempt
Vector Lines,2023,Keeling Road,16.5,20,NonExempt
Vector Lines,2023,Kingsland,24.2,24,NonExempt
Vector Lines,2023,Laingholm,9.2,9,NonExempt
Vector Lines,2023,Lichfield,16,20,NonExempt
Vector Lines,2023,Liverpool,24.1,48,NonExempt
Vector Lines,2023,Liverpool 22kV,76,247,NonExempt
Vector Lines,2023,Mangere Central,32.5,48,NonExempt
Vector Lines,2023,Mangere East,26.4,24,NonExempt
Vector Lines,2023,Mangere West,19,30,NonExempt
Vector Lines,2023,Manly,19.5,14,NonExempt
Vector Lines,2023,Manukau,31,48,NonExempt
Vector Lines,2023,Manurewa,41.4,48,NonExempt
Vector Lines,2023,Maraetai,9.4,18,NonExempt
Vector Lines,2023,McKinnon,19,23.8,NonExempt
Vector Lines,2023,McNab,37.7,48,NonExempt
Vector Lines,2023,Mcleod Road,9.4,0,NonExempt
Vector Lines,2023,Milford,7.4,0,NonExempt
Vector Lines,2023,Mt Albert,7.3,0,NonExempt
Vector Lines,2023,Mt Wellington,15.7,24,NonExempt
Vector Lines,2023,New Lynn,13.8,14,NonExempt
Vector Lines,2023,Newmarket,38.5,48,NonExempt
Vector Lines,2023,Newton,19.2,18.9,NonExempt
Vector Lines,2023,Ngataringa Bay,7.8,0,NonExempt
Vector Lines,2023,Northcote,6,0,NonExempt
Vector Lines,2023,Onehunga,14.6,14.7,NonExempt
Vector Lines,2023,Orakei,22,21.6,NonExempt
Vector Lines,2023,Oratia,5.3,0,NonExempt
Vector Lines,2023,Orewa,19.5,22.3,NonExempt
Vector Lines,2023,Otara,27.3,36,NonExempt
Vector Lines,2023,Pacific Steel,19.1,44,NonExempt
Vector Lines,2023,Pakuranga,22.1,24,NonExempt
Vector Lines,2023,Papakura,27.4,23.4,NonExempt
Vector Lines,2023,Parnell,13,18,NonExempt
Vector Lines,2023,Ponsonby,15.9,14.4,NonExempt
